Country_Name,Country_Code,Year,EG.EGY.PRIM.PP.KD,EG.IMP.CONS.ZS,EG.USE.PCAP.KG.OE,EG.USE.COMM.FO.ZS,EG.FEC.RNEW.ZS,NY.ADJ.DRES.GN.ZS,EN.CLC.CDDY.XD,totalPopulation,Region,Income_Group
Europe & Central Asia (excluding high income),ECA,1970,,23.1849915724913,,65.6540295307901,,0.121912408601827,,313941308.0,,
Europe & Central Asia (excluding high income),ECA,1971,,21.4186085379297,,89.7242309797149,,0.0926246689091571,,317445710.0,,
Europe & Central Asia (excluding high income),ECA,1972,,22.1389547314808,,89.3310337139747,,0.0801117609859604,,320945150.0,,
Europe & Central Asia (excluding high income),ECA,1973,,25.6031171729985,,89.8078267153739,,0.181247947092164,,324422297.0,,
Europe & Central Asia (excluding high income),ECA,1974,,26.0960637989382,,89.5021712297865,,0.419388161281442,,327916784.0,,
Europe & Central Asia (excluding high income),ECA,1975,,27.4602722627971,,89.2608186629216,,0.28433205610363,,331431777.0,,
Europe & Central Asia (excluding high income),ECA,1976,,29.9385580241196,,89.0638986851419,,0.246286212981605,,335100864.0,,
Europe & Central Asia (excluding high income),ECA,1977,,32.5692189268384,,89.2268276066094,,0.223621074008372,,338710487.0,,
Europe & Central Asia (excluding high income),ECA,1978,,34.8746103330755,,89.4799466287857,,0.206869888483448,,342280107.0,,
Europe & Central Asia (excluding high income),ECA,1979,,35.7011685594828,,89.095149128234,,0.350529535742515,,345827999.0,,
Europe & Central Asia (excluding high income),ECA,1980,,36.8573500505888,,89.1148911248745,,0.47924218226722,,349436199.0,,
Europe & Central Asia (excluding high income),ECA,1981,,34.1108647171122,,88.2429436427095,,0.428327105558059,,353122612.0,,
Europe & Central Asia (excluding high income),ECA,1982,,34.0848528879767,,87.8965962775949,,0.345012608805365,,356678273.0,,
Europe & Central Asia (excluding high income),ECA,1983,,34.5360405954027,,88.0451192857877,,0.321812286155145,,360204222.0,,
Europe & Central Asia (excluding high income),ECA,1984,,34.2246329472479,,87.8763293770283,,0.590770470789463,,363975241.0,,
Europe & Central Asia (excluding high income),ECA,1985,,35.6731695565426,,87.8853797410122,,0.605997798178109,,367739486.0,,
Europe & Central Asia (excluding high income),ECA,1986,,36.7136644844903,,88.4646703516779,,0.256805883525657,,371479741.0,,
Europe & Central Asia (excluding high income),ECA,1987,,39.5979525700744,,88.7005656916412,,0.305785299499326,,375227253.0,,
Europe & Central Asia (excluding high income),ECA,1988,,39.4558141752062,,87.3494653749114,,,,378837514.0,,
Europe & Central Asia (excluding high income),ECA,1989,,41.6422598225578,,88.390843653486,,,,382076660.0,,
Europe & Central Asia (excluding high income),ECA,1990,,-13.2618089481383,4070.53006990111,93.0383282808969,4.04281930760792,,,384394041.0,,
Europe & Central Asia (excluding high income),ECA,1991,,-9.30872750230265,3957.15814665326,92.9159863794164,4.14502334907717,,,386438145.0,,
Europe & Central Asia (excluding high income),ECA,1992,,-12.0522528040921,3574.97034947391,92.2134732287348,4.48184748113509,2.42662687633502,,388126100.0,,
Europe & Central Asia (excluding high income),ECA,1993,,-12.7169022499682,3321.47348932031,91.6613847221864,4.86827588188075,2.05263273970971,,389516759.0,,
Europe & Central Asia (excluding high income),ECA,1994,,-17.3541201995214,2932.09827447795,91.4455977676158,5.00881549063858,1.88426663033749,,390275789.0,,
Europe & Central Asia (excluding high income),ECA,1995,,-17.0203711970115,2868.35372278385,91.0653244501783,5.12524562821905,1.87051206458911,,390571887.0,,
Europe & Central Asia (excluding high income),ECA,1996,,-18.399834375058,2816.399668724,90.4526948537895,5.43006833804528,2.33653634155158,,390931927.0,,
Europe & Central Asia (excluding high income),ECA,1997,,-19.1880797770116,2708.44745154662,90.0570967348205,5.6629718416304,1.86824456684107,,391287354.0,,
Europe & Central Asia (excluding high income),ECA,1998,,-22.1713129689172,2656.88766582847,90.0492918787337,5.72026325747814,0.684071795210799,,391524989.0,,
Europe & Central Asia (excluding high income),ECA,1999,,-24.4538410630361,2670.52815081555,89.6766647607165,5.83346717031014,1.99857483421391,,391488162.0,,
Europe & Central Asia (excluding high income),ECA,2000,,-27.0580719075302,2704.62972122244,89.5251804054436,5.56122063612137,4.779882773258,,391578161.0,,
Europe & Central Asia (excluding high income),ECA,2001,,-30.3457276638517,2715.41024419069,89.4869581058011,5.44610482922384,5.10151221102173,,391307324.0,,
Europe & Central Asia (excluding high income),ECA,2002,,-33.5497847030138,2751.90169282498,89.4079861831555,5.46040493073737,4.67304648059241,,390980067.0,,
Europe & Central Asia (excluding high income),ECA,2003,,-36.6511594340787,2861.66747986649,89.7224064691973,5.31927244957975,4.78342506816404,,391145628.0,,
Europe & Central Asia (excluding high income),ECA,2004,,-40.8846536228441,2895.78046756911,89.4708385384515,5.6391181359993,5.04552716183685,,391510958.0,,
Europe & Central Asia (excluding high income),ECA,2005,,-43.9936544456978,2902.06386840755,89.3841841965127,5.70612304245702,5.67598370747143,,391928793.0,,
Europe & Central Asia (excluding high income),ECA,2006,,-43.4267406572689,2998.56108821526,89.4558920439408,5.56345807641769,6.46670651904878,,392488997.0,,
Europe & Central Asia (excluding high income),ECA,2007,,-44.7213776771592,3034.78800164408,89.5385003057369,5.4820656827138,5.52198444275151,,393193724.0,,
Europe & Central Asia (excluding high income),ECA,2008,,-46.0144743614732,3071.03460341032,89.6912416356158,5.36349890315757,6.23720220739777,,394372190.0,,
Europe & Central Asia (excluding high income),ECA,2009,,-49.6065457206505,2831.57833297347,88.8445101480903,5.94740800274576,4.674807188266,,396021638.0,,
Europe & Central Asia (excluding high income),ECA,2010,,-48.7180931182372,3012.73947282534,88.9793163823999,6.04399922377985,5.35912823082899,,398060162.0,,
Europe & Central Asia (excluding high income),ECA,2011,,-45.8121713226723,3136.9825444371,89.5263816616135,5.56351256205621,6.67200085769696,,400286509.0,,
Europe & Central Asia (excluding high income),ECA,2012,,-45.4226616736048,3160.11425291099,89.3753330314282,5.80663006058724,5.99842730997737,,402534958.0,,
Europe & Central Asia (excluding high income),ECA,2013,,-50.981264292424,3082.64188552235,88.3065296520411,6.38323151974721,5.2413419777516,,405034557.0,,
Europe & Central Asia (excluding high income),ECA,2014,,-51.3778507068446,3130.59449025165,89.3967811794989,6.15118410992681,4.82316928134145,,407530837.0,,
Europe & Central Asia (excluding high income),ECA,2015,,75.2078800411834,,86.843187660708,6.4785330040515,3.04398435071336,,410073645.0,,
Europe & Central Asia (excluding high income),ECA,2016,,,,,,2.59073891636354,,412538477.0,,
Europe & Central Asia (excluding high income),ECA,2017,,,,,,3.43819859114031,,414846200.0,,
Europe & Central Asia (excluding high income),ECA,2018,,,,,,5.35132831197554,,416880073.0,,
Europe & Central Asia (excluding high income),ECA,2019,,,,,,4.52157642923731,,418757748.0,,
Europe & Central Asia (excluding high income),ECA,2020,,,,,,,,420211696.0,,
Europe & Central Asia (excluding high income),ECA,2050,,,,,,,,,,
European Union,EUU,1960,,30.2443387381656,1487.66476985918,93.7610628996171,,,,356906098.0,,
European Union,EUU,1961,,32.7032295371254,1541.09612051515,93.6256070836182,,,,359998408.0,,
European Union,EUU,1962,,37.4217390039539,1653.83877908938,93.8137719087475,,,,363200480.0,,
European Union,EUU,1963,,40.9630005371162,1764.47884507164,94.1956552117274,,,,366516509.0,,
European Union,EUU,1964,,42.0477207881677,1840.89653417596,94.5696987015108,,,,369850237.0,,
European Union,EUU,1965,,44.4802289122138,1885.71037376475,94.6069403925838,,,,373032729.0,,
European Union,EUU,1966,,47.0504908576739,1940.34091108312,94.1408700140206,,,,376039129.0,,
European Union,EUU,1967,,50.6782931672957,2010.27127969889,94.360653470378,,,,378917964.0,,
European Union,EUU,1968,,53.1202739663029,2157.42074616732,94.5036046655083,,,,381605442.0,,
European Union,EUU,1969,,55.0234710944757,2330.84575304653,94.7903896863167,,,,384216977.0,,
European Union,EUU,1970,,53.5552790319927,2760.72448907197,94.2224562120055,,0.058635366798529,,386322917.0,,
European Union,EUU,1971,,49.8930509811421,2787.66101953174,94.5082710640217,,0.0594718879833072,,388391948.0,,
European Union,EUU,1972,,50.9839865332349,2905.67774872642,93.9859385681952,,0.0499137332289831,,390995000.0,,
European Union,EUU,1973,,52.8219831371291,3072.158997015,94.4809783512524,,0.065008780879441,,393524745.0,,
European Union,EUU,1974,,51.0346419047864,3032.45115047225,94.2689485095407,,0.148469388989134,,395949381.0,,
European Union,EUU,1975,,48.610520230978,2968.83639847394,93.4375272737543,,0.206962114773981,,398316579.0,,
European Union,EUU,1976,,50.9651817029645,3165.98428934014,93.9002792406556,,0.224741068346971,,400473497.0,,
European Union,EUU,1977,,50.0808205952668,3169.03708449413,92.6478885984994,,0.194938004201238,,402425493.0,,
European Union,EUU,1978,,51.6001048002959,3291.44679673963,92.4979578046907,,0.156810091289049,,404271789.0,,
European Union,EUU,1979,,52.1247320081675,3407.49436355405,92.5107732882598,,0.205354602530329,,406051882.0,,
European Union,EUU,1980,,51.5907544177975,3348.72837952223,91.7828208165211,,0.231051354128012,,407875838.0,,
European Union,EUU,1981,,49.5440384411472,3235.87256997636,89.7726162561383,,0.236252382469785,,409551911.0,,
European Union,EUU,1982,,47.1925901859888,3169.30175038869,89.0650840232683,,0.187018156595282,,410895608.0,,
European Union,EUU,1983,,45.8904811033523,3181.30705220859,87.739154520014,,0.220636673845062,,411974424.0,,
European Union,EUU,1984,,44.6156579638547,3257.04873460932,85.7869334103475,,0.206469117967194,,412931321.0,,
European Union,EUU,1985,,44.1389351758591,3360.40402989127,84.2812735347513,,0.210568026343288,,413924499.0,,
European Union,EUU,1986,,44.5699421340428,3405.30457185933,83.5883225871823,,0.0996599609255131,,415076367.0,,
European Union,EUU,1987,,45.3351195319584,3473.16401275393,83.2213738436599,,0.0680567857114061,,416301843.0,,
European Union,EUU,1988,,45.5659946500876,3487.82131236839,82.2814601548983,,0.0750031043732726,,417653046.0,,
European Union,EUU,1989,,46.1102019438864,3496.54069622614,81.868856695163,,0.112819495082646,,419073139.0,,
European Union,EUU,1990,,48.3563068080619,3422.36958990094,80.8807863325724,6.89546529380185,0.110738594898679,,420477999.0,,
European Union,EUU,1991,,49.241473459008,3401.45471805076,80.3628150795215,7.18466303827514,0.0736413300791024,,421730520.0,,
European Union,EUU,1992,,48.7047906451957,3301.50312595243,79.7137439510754,7.46508765254633,0.0559860607306588,,422963890.0,,
European Union,EUU,1993,,48.9090337837043,3280.34247512621,79.0128944425028,7.89485617555045,0.0576314151706824,,424341124.0,,
European Union,EUU,1994,,49.4886331810526,3252.50675526776,78.8821612423023,7.9959404841001,0.0487829418403674,,425399126.0,,
European Union,EUU,1995,,50.4958387060091,3359.9035386291,78.9035003162188,8.00692831932061,0.0487496419622818,,426203356.0,,
European Union,EUU,1996,,50.9585746291878,3466.91242126514,78.7104939809253,8.08220865738196,0.056910040068186,,426896861.0,,
European Union,EUU,1997,,51.1371851078356,3436.97523500879,78.1650390001602,8.48057760669721,0.0559352023495483,,427538048.0,,
European Union,EUU,1998,,53.4900359804778,3449.73697137422,78.2794776033491,8.60289634084847,0.0209910662363532,,428109867.0,,
European Union,EUU,1999,,53.6387689296684,3409.78076057636,77.7749058907981,8.61828733318609,0.030094517071621,,428815486.0,,
European Union,EUU,2000,,53.9656498206531,3428.66112942267,77.3691622042229,8.96433722522028,0.0951288306657016,,429328622.0,,
European Union,EUU,2001,,54.4610777534163,3515.39167548827,77.2359639775046,8.94383830494767,0.114183005594775,,429895628.0,,
European Union,EUU,2002,,54.302587756257,3512.78617620988,77.0898352452003,8.85022311489836,0.0961956824628469,,430881947.0,,
European Union,EUU,2003,,55.0010538807115,3576.49118256818,77.063821297462,9.17989870012769,0.0860191627985775,,432415932.0,,
European Union,EUU,2004,,54.5193218832607,3607.6867540421,76.6739390636508,9.45118133761097,0.101403265982875,,434040244.0,,
European Union,EUU,2005,,55.1980493545793,3605.8689383384,76.409536369311,9.87224072098518,0.116574803870667,,435581949.0,,
European Union,EUU,2006,,55.5612925131469,3618.55789080246,76.1264281487445,10.4569895406699,0.157428316008206,,436998045.0,,
European Union,EUU,2007,,55.7140533895749,3554.91392461747,75.7229335752399,11.4733455637702,0.145877734833373,,438468397.0,,
European Union,EUU,2008,,55.2771242379775,3533.83642479756,74.8315061905348,12.1095035328594,0.195405447279277,,439876674.0,,
European Union,EUU,2009,,54.4662055106353,3321.34073670571,73.8037383309163,13.3717774234664,0.12486299163809,,440917801.0,,
European Union,EUU,2010,,54.5865034033606,3448.0235998075,73.1851451802058,14.2108861140515,0.148318991018053,,441532415.0,,
European Union,EUU,2011,,53.9723811903881,3335.59201694285,72.8294959633627,14.4854274881008,0.196010612822976,,440746989.0,,
European Union,EUU,2012,,53.0080117340948,3288.24727944879,71.8636525293524,15.7832057588822,0.188427333400875,,441395937.0,,
European Union,EUU,2013,,52.355991257053,3242.63919551927,71.0335864186312,16.5494456496647,0.156746090945372,,442469469.0,,
European Union,EUU,2014,,51.8753635165511,3123.59565570034,69.6752401615765,17.3837392096916,0.114034012169257,,443576675.0,,
European Union,EUU,2015,,54.7035045160894,3278.35207782641,69.8860261706385,17.5884510333763,0.0686509060570692,,444543761.0,,
European Union,EUU,2016,,,,,,0.0477976702480999,,445487730.0,,
European Union,EUU,2017,,,,,,0.06924593866478,,446186344.0,,
European Union,EUU,2018,,,,,,0.0884628518393244,,446915113.0,,
European Union,EUU,2019,,,,,,0.0700637962930863,,447196538.0,,
European Union,EUU,2020,,,,,,,,447801418.0,,
European Union,EUU,2050,,,,,,,,,,
Fiji,FJI,1960,,,,,,,,393480.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1961,,,,,,,,407244.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1962,,,,,,,,421673.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1963,,,,,,,,436303.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1964,,,,,,,,450538.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1965,,,,,,,,463960.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1966,,,,,,,,476399.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1967,,,,,,,,487973.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1968,,,,,,,,498944.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1969,,,,,,,,509708.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1970,,,,,,,,520561.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1971,,,,,,,,531622.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1972,,,,,,,,542843.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1973,,,,,,,,554143.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1974,,,,,,,,565418.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1975,,,,,,,,576626.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1976,,,,,,,,587561.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1977,,,,,,,,598299.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1978,,,,,,,,609383.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1979,,,,,,,,621584.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1980,,,,,,0.204119275182468,,635312.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1981,,,,,,0.164475250787756,,651032.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1982,,,,,,0.199863690512632,,668281.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1983,,,,,,0.24355113762523,,685497.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1984,,,,,,0.231348569181227,,700478.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1985,,,,,,0.24666921215859,,711770.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1986,,,,,,0.408081827654763,,718642.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1987,,,,,,0.625489940750062,,721776.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1988,,,,,,0.689880558951331,,722924.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1989,,,,,,0.371275025902652,,724602.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1990,4.55520199183222,,392.281096661291,0.0,53.0940057808747,0.336473974053704,,728575.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1991,4.99826799746628,,,,60.0665671439441,0.151558623606217,,735398.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1992,4.91181602932189,,,,58.5856762134205,0.0778857520798822,,744470.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1993,4.80299254909667,,,,59.0061369051228,0.0629542407351246,,754962.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1994,5.01951871068772,,,,63.7767290547071,0.522119377453023,,765607.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1995,4.53022455196641,,,,60.0611603861047,0.449833136532218,,775428.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1996,4.53337354611301,,,,59.7141287230382,0.402408995322682,,784389.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1997,4.07354197853359,,,,54.9620220895556,0.346491278231942,,792736.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1998,3.54738516961013,,,,49.7925989792643,0.348918610422769,,800148.0,East Asia & Pacific,Upper middle income
Fiji,FJI,1999,3.74190114410288,,,,56.0544841634439,0.300619123303108,,806302.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2000,3.81710455133955,,,,52.1678009033203,0.340841784823008,,811011.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2001,4.18358714196442,,,,42.9294013977051,0.308759782967725,,813923.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2002,3.66378845246342,,,,51.0264015197754,0.495908300986914,,815257.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2003,3.92002822556527,,,,43.3403015136719,0.322730068975547,,816078.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2004,4.49276521655941,,814.316316649223,0.0,37.9360008239746,0.357222260284563,,817864.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2005,3.74905293791795,,703.500217865984,0.0,42.4262008666992,0.347908130056558,,821606.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2006,3.98972704009598,,675.227602434685,0.0,40.4900016784668,0.371754201996656,,827869.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2007,3.70426433688409,,626.655584589535,0.0,37.0625,0.158517668627504,,836185.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2008,3.18766903546565,,,,40.1342010498047,0.180338506377471,,845356.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2009,2.59604832483752,,,,35.573600769043,0.350761036194745,,853636.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2010,3.27409529542282,,,,27.9585990905762,0.835017811259986,,859816.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2011,3.24050914354992,,,,32.405200958252,0.807303386763467,,863451.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2012,3.0394940061968,,,,33.4492988586426,0.769406894673923,,865065.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2013,3.26583736383248,,,,33.9006004333496,0.327370746961371,,865602.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2014,3.11630151834072,,,,34.2302017211914,0.235537892061242,,866447.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2015,4.85386471553695,,,,32.6744995117188,0.225056053290382,,868632.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2016,,,,,27.6681995391846,0.279686011576572,,872406.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2017,,,,,28.8892993927002,0.264944125365696,,877460.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2018,,,,,27.8712997436523,0.277606131583681,,883490.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2019,,,,,,0.0,,889955.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2020,,,,,,,,896444.0,East Asia & Pacific,Upper middle income
Fiji,FJI,2050,,,,,,,822.468,,,
Finland,FIN,1960,,45.6199010696797,2196.95306655132,45.2459683808519,,,,4429634.0,Europe & Central Asia,High income
Finland,FIN,1961,,45.2804707663157,2252.77869000371,45.1280874561192,,,,4461005.0,Europe & Central Asia,High income
Finland,FIN,1962,,47.5916410420491,2361.74387607724,47.5248495470905,,,,4491443.0,Europe & Central Asia,High income
Finland,FIN,1963,,51.9370527745536,2478.91200888553,51.6795900430621,,,,4523309.0,Europe & Central Asia,High income
Finland,FIN,1964,,55.7894155346486,2678.38316577418,55.299271321618,,,,4548543.0,Europe & Central Asia,High income
Finland,FIN,1965,,58.6934849683526,2887.69410649004,58.2849837107894,,,,4563732.0,Europe & Central Asia,High income
Finland,FIN,1966,,61.1037393751042,3065.43867550022,61.1630171054422,,,,4580869.0,Europe & Central Asia,High income
Finland,FIN,1967,,62.3648930471145,3126.42604539028,62.3685042791016,,,,4605744.0,Europe & Central Asia,High income
Finland,FIN,1968,,66.3672081440096,3342.70325814352,66.209606222809,,,,4626469.0,Europe & Central Asia,High income
Finland,FIN,1969,,70.3387179090678,3668.52329855303,70.2487015004837,,,,4623785.0,Europe & Central Asia,High income
Finland,FIN,1970,,71.9935270349003,3872.22301943835,71.7390397567974,,0.188674276139566,,4606307.0,Europe & Central Asia,High income
Finland,FIN,1971,,72.5718937502099,3939.2110879933,71.3459888276889,,0.105982132080246,,4612124.0,Europe & Central Asia,High income
Finland,FIN,1972,,74.9018623194175,4188.16067653277,73.0349575941369,,0.10475307443974,,4639657.0,Europe & Central Asia,High income
Finland,FIN,1973,,76.781002048912,4507.55698411579,75.0150456723759,,0.220481262379972,,4666081.0,Europe & Central Asia,High income
Finland,FIN,1974,,75.7543781565552,4383.8481175225,74.4411938006,,0.221198718280122,,4690574.0,Europe & Central Asia,High income
Finland,FIN,1975,,77.822518633564,4181.81065661454,76.6406443901362,,0.0624591726111572,,4711440.0,Europe & Central Asia,High income
Finland,FIN,1976,,80.2625931411945,4459.85960914699,79.0989029217304,,0.0768330221026954,,4725664.0,Europe & Central Asia,High income
Finland,FIN,1977,,76.3745139077052,4516.24806759034,76.4779432182617,,0.0609644058723922,,4738902.0,Europe & Central Asia,High income
Finland,FIN,1978,,75.9088133010969,4664.52317587608,75.9687818769136,,0.0371484532006432,,4752528.0,Europe & Central Asia,High income
Finland,FIN,1979,,72.8010045620859,4963.53550808132,72.2469173826586,,0.0635696626468891,,4764690.0,Europe & Central Asia,High income
Finland,FIN,1980,,71.8989248027842,5146.64229888472,72.34254838607,,0.0666639088908274,,4779535.0,Europe & Central Asia,High income
Finland,FIN,1981,,62.1573296492205,4934.58846774684,60.4417186347611,,0.0347547377160679,,4799964.0,Europe & Central Asia,High income
Finland,FIN,1982,,56.4778955428865,4805.4938819329,58.194753989268,,0.0220999918043101,,4826933.0,Europe & Central Asia,High income
Finland,FIN,1983,,56.54897825192,4823.85883071065,54.6457122723629,,0.0281018124124148,,4855787.0,Europe & Central Asia,High income
Finland,FIN,1984,,56.0765579938701,4910.52301782763,53.1541068852821,,0.0146560022448868,,4881803.0,Europe & Central Asia,High income
Finland,FIN,1985,,59.8357140241552,5269.89237090404,57.6636583170041,,0.0139769494059567,,4902206.0,Europe & Central Asia,High income
Finland,FIN,1986,,58.0160001246098,5482.57842271714,58.6373581381066,,0.0060784879050405,,4918154.0,Europe & Central Asia,High income
Finland,FIN,1987,,63.6358323852526,5960.6925861338,60.2422120388373,,0.0082591788072468,,4932123.0,Europe & Central Asia,High income
Finland,FIN,1988,,59.4684559947012,5590.43651436243,57.8054602996248,,0.0256927038063797,,4946481.0,Europe & Central Asia,High income
Finland,FIN,1989,,59.2147658525655,5753.63928280139,58.2366261483307,,0.0656386443526011,,4964371.0,Europe & Central Asia,High income
Finland,FIN,1990,8.33241213954954,57.4327727149932,5691.57118588425,55.4701768921455,24.5084314763594,0.0220662528190454,,4986431.0,Europe & Central Asia,High income
Finland,FIN,1991,8.98483333437294,61.206942270726,5742.78422893888,56.5622055798828,24.0270184115338,0.0319873315012277,,5013740.0,Europe & Central Asia,High income
Finland,FIN,1992,8.75738527922545,55.3217465059428,5380.99306781923,53.9284913407299,25.1233985953079,0.0244716384273625,,5041992.0,Europe & Central Asia,High income
Finland,FIN,1993,9.2541404868994,58.4954969415296,5617.21537795619,54.8054549714533,26.0035366744909,0.0127493224826508,,5066447.0,Europe & Central Asia,High income
Finland,FIN,1994,9.50752583271007,57.2256188602005,5972.55427268616,56.8847441514731,25.131940216431,0.0131501812941844,,5088333.0,Europe & Central Asia,High income
Finland,FIN,1995,8.68220370890235,54.4968647103425,5661.9038762361,52.9464571973764,27.2664099850931,0.0117926011426086,,5107790.0,Europe & Central Asia,High income
Finland,FIN,1996,9.00927161008906,56.2369988084769,6070.21209376859,55.6521575600797,26.8705515211363,0.0101656166002528,,5124573.0,Europe & Central Asia,High income
Finland,FIN,1997,8.79406691702685,53.3833123140875,6276.95169202902,53.2654293083833,28.8284455366953,0.0198296468174933,,5139835.0,Europe & Central Asia,High income
Finland,FIN,1998,8.4198942369508,58.2779916759597,6319.32660107756,51.4975218349994,30.4979692221115,0.0103794616016414,,5153498.0,Europe & Central Asia,High income
Finland,FIN,1999,8.03513429923429,52.5476158487731,6283.95825823535,50.7932485845569,30.2360817033354,0.0144005664099394,,5165474.0,Europe & Central Asia,High income
Finland,FIN,2000,7.59592463482279,53.9228858518656,6262.19207918382,49.7867013796177,31.6786994934082,0.0135166936838381,,5176209.0,Europe & Central Asia,High income
Finland,FIN,2001,7.59761769939393,53.7819722100073,6410.62523419393,50.3344195259089,29.2497005462646,0.000153340121403,,5188008.0,Europe & Central Asia,High income
Finland,FIN,2002,7.86169661993657,53.9634026542776,6728.58140544607,51.3468472390785,29.5214996337891,0.0075238075685723,,5200598.0,Europe & Central Asia,High income
Finland,FIN,2003,8.12652078656725,56.8084869179459,7077.0266490748,54.4223957521716,28.3544998168945,0.0092136366854065,,5213014.0,Europe & Central Asia,High income
Finland,FIN,2004,7.90633928875223,57.412209372385,7134.85420908111,53.3348435194718,31.0998992919922,0.0198573191135401,,5228172.0,Europe & Central Asia,High income
Finland,FIN,2005,7.0991440774899,51.4599869705152,6562.02231144836,49.1854771005222,31.5245990753174,0.0276706537266853,,5246096.0,Europe & Central Asia,High income
Finland,FIN,2006,7.4225688992084,51.3241121979623,7111.856821567,51.7060955208221,31.2520008087158,0.0667977941971064,,5266268.0,Europe & Central Asia,High income
Finland,FIN,2007,6.95030152722327,56.1671491505865,6974.89676140919,49.8206882858933,31.80419921875,0.0647370817179923,,5288720.0,Europe & Central Asia,High income
Finland,FIN,2008,6.62889475036489,53.3535732143876,6669.1733483595,47.7186223640103,34.7445983886719,0.0231997815406269,,5313399.0,Europe & Central Asia,High income
Finland,FIN,2009,6.82464352838877,50.2790742315822,6268.30054519017,48.4789118680744,32.6113014221191,0.0203300759939986,,5338871.0,Europe & Central Asia,High income
Finland,FIN,2010,7.25196132256911,52.2354339314894,6828.78375314542,48.800028810787,33.5880012512207,0.0758787447702622,,5363352.0,Europe & Central Asia,High income
Finland,FIN,2011,6.80021014272727,51.1549180720642,6537.63729819133,46.9886280150822,35.2671012878418,0.100264239578861,,5388272.0,Europe & Central Asia,High income
Finland,FIN,2012,6.65385703067722,49.0107821085903,6275.77096367897,43.0333637246216,38.8114013671875,0.132574928866065,,5413971.0,Europe & Central Asia,High income
Finland,FIN,2013,6.56440768062207,45.3050561641201,6116.22729442255,42.6267230473743,38.5201988220215,0.0687633560230004,,5438972.0,Europe & Central Asia,High income
Finland,FIN,2014,6.70132050154845,46.1972755140458,6213.35776612777,42.1825267911597,41.2490997314453,0.0471761029333667,,5461512.0,Europe & Central Asia,High income
Finland,FIN,2015,6.36568443250672,45.3337850256363,5924.70012488295,40.2079829899529,43.2295989990234,0.0251903950636162,,5479531.0,Europe & Central Asia,High income
